lift_from_version	lift_from_property	lift_to_version	lift_to_property	lift_from_concept	lift_to_concept	concept_relationship
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Nasopharynx	v5.0.2	Nasopharynx	C12423	C12423	Concept Code Match
v5.0.0	Nasopharynx	v5.0.2	Nasopharynx	C12423	C12423	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Placenta	v5.0.2	Placenta	C13272	C13272	Concept Code Match
v5.0.0	Pituitary Gland	v5.0.2	Pituitary Gland	C12399	C12399	Concept Code Match
v5.0.0	Pineal Gland	v5.0.2	Pineal Gland	C12398	C12398	Concept Code Match
v5.0.0	Pharynx	v5.0.2	Pharynx	C12425	C12425	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Peritoneum	v5.0.2	Peritoneum	C12770	C12770	Concept Code Match
v5.0.0	Peritoneum	v5.0.2	Peritoneum	C12770	C12770	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
v5.0.0	Not Otherwise Specified	v5.0.2	Not Otherwise Specified	C19594	C19594	Concept Code Match
